"","rate","total","height","log_height"
"309",0.3,10,0.030365019470548,3.49446400841601
"310",0.3,15,0.016288085578368,4.11732138455317
"311",0.3,20,0.0100998585994463,4.59523385528775
"312",0.3,25,0.0068069863442278,4.98980579065499
"313",0.3,30,0.00482868746593235,5.33318059443112
"314",0.3,35,0.00359539090772062,5.62810255721964
"315",0.3,40,0.00279634478090936,5.87944215001355
"316",0.3,45,0.00222149600856932,6.10957443231767
"317",0.3,50,0.00180962309089197,6.31463669246501
"318",0.3,55,0.00149507124704817,6.50558141638663
"319",0.3,60,0.00125335187711452,6.6819338147878
"320",0.3,65,0.00106398744494815,6.84573168799306
"321",0.3,70,0.000909667043706662,7.00243191144264
"322",0.3,75,0.000788701804429819,7.14512224970975
"323",0.3,80,0.00068356971165518,7.2881819148209
"324",0.3,85,0.000598492937783334,7.42109583289663
"325",0.3,90,0.000525238246633134,7.55165859519941
"326",0.3,95,0.000464650072684698,7.67422596753202
"327",0.3,100,0.000415672872837878,7.78561197041935
"328",0.3,105,0.000375984452272352,7.88596276576882
"329",0.3,110,0.000334184945506532,8.00381598917747
"330",0.3,115,0.000299774240441741,8.11248089846317
"331",0.3,120,0.000267474621577243,8.22648586873734
"332",0.3,125,0.000241508261313628,8.32860687711874
"333",0.3,130,0.0002197640734506,8.42295598044351
"334",0.3,135,0.000197808776967543,8.52820976682006
"335",0.3,140,0.000181131195985221,8.61628894957052
"336",0.3,145,0.000163398071902752,8.71932117546875
"337",0.3,150,0.0001500982288409,8.80422061925524
"338",0.3,155,0.000136587277159018,8.89854675455758
"339",0.3,160,0.00012560962891749,8.98233164351285
"340",0.3,165,0.000112098677235609,9.09613102781654
"341",0.3,170,0.000102809897954315,9.18262892597589
"342",0.3,175,9.20433583328161e-05,9.29325080570944
"343",0.3,180,8.2332361811464e-05,9.40474630993479
"344",0.3,185,7.59991032105821e-05,9.48478901760832
"345",0.3,190,7.09324963298766e-05,9.55378188909527
"346",0.3,195,6.628810668923e-05,9.62150006315023
"347",0.3,200,6.22770429086715e-05,9.68391769271866
"348",0.3,205,5.88993049882011e-05,9.73968126723711
"349",0.3,210,5.42549153475545e-05,9.82181696416326
"350",0.3,215,5.23549377672899e-05,9.8574643028935
"351",0.3,220,4.79216567466726e-05,9.94594303157708
"352",0.3,225,4.60216791664081e-05,9.98639798626939
"353",0.3,230,4.26439412459377e-05,10.0626253516573
"354",0.3,235,4.1166180905732e-05,10.0978934904947
"355",0.3,240,3.88439860854086e-05,10.1559572914495
"356",0.3,245,3.75773343652323e-05,10.1891094987664
"357",0.3,250,3.58884654049971e-05,10.2350946120082
"358",0.35,0,0.445025626475385,0.809623410888863
"359",0.35,5,0.0744501992654264,2.59762484335568
"360",0.35,10,0.0290392573367634,3.53910666315547
"361",0.35,15,0.0154873505825965,4.16773167968623
"362",0.35,20,0.00951973211160553,4.65438857011202
"363",0.35,25,0.00639701340413072,5.0519240531387
"364",0.35,30,0.00454727967543316,5.3932260983481
"365",0.35,35,0.00336443807740846,5.69449432019885
"366",0.35,40,0.00260550258840279,5.95012969017747
"367",0.35,45,0.00206612006422769,6.18208279563266
"368",0.35,50,0.00168211348439422,6.38770424979405
"369",0.35,55,0.00138360589567265,6.58306221979972
"370",0.35,60,0.00115645302052102,6.76239769923546
"371",0.35,65,0.000981021757276597,6.9269159199735
"372",0.35,70,0.000839367873236874,7.08286148128201
"373",0.35,75,0.000726213652901118,7.22766629869104
"374",0.35,80,0.000628681470447538,7.37188583581452
"375",0.35,85,0.000549726846556544,7.50608904573002
"376",0.35,90,0.00048132765366702,7.63896232710999
"377",0.35,95,0.000424539434879113,7.76450565928583
"378",0.35,100,0.000379573298812852,7.87646283402691
"379",0.35,105,0.000343051507547766,7.97762995429464
"380",0.35,110,0.000304418630082387,8.09710673121358
"381",0.35,115,0.000273385662938066,8.20462707492484
"382",0.35,120,0.00024404156475398,8.31817199982616
"383",0.35,125,0.000219975182070629,8.42199582674517
"384",0.35,130,0.000200130971787866,8.51653854680346
"385",0.35,135,0.000179442327024986,8.62565669957412
"386",0.35,140,0.000164875832242957,8.71031789921879
"387",0.35,145,0.000149676011600841,8.80703752252635
"388",0.35,150,0.000136798385779048,8.8970023527062
"389",0.35,155,0.000123920759957255,8.99586822923038
"390",0.35,160,0.000113365328955785,9.08489495454961
"391",0.35,165,0.000101543246234139,9.19502577895272
"392",0.35,170,9.28877928129337e-05,9.28411832214617
"393",0.35,175,8.33879049116109e-05,9.39200728415736
"394",0.35,180,7.4310234250347e-05,9.50726187346038
"395",0.35,185,6.86103015095533e-05,9.58706786672874
"396",0.35,190,6.39659118689066e-05,9.65716024354911
"397",0.35,195,5.95326308482893e-05,9.72898597812036
"398",0.35,200,5.59437843077896e-05,9.79116322307226
"399",0.35,205,5.34104808674369e-05,9.83750356033096
"400",0.35,210,4.89771998468196e-05,9.92415567739217
"401",0.35,215,4.7077222266555e-05,9.96372127759836
"402",0.35,220,4.28550498659671e-05,10.0576870700167
"403",0.35,225,4.1166180905732e-05,10.0978934904947
"404",0.35,230,3.79995516052911e-05,10.1779361981683
"405",0.35,235,3.65217912650853e-05,10.2176014545607
"406",0.35,240,3.46218136848207e-05,10.2710266212343
"407",0.35,245,3.33551619646444e-05,10.3082980160315
"408",0.35,250,3.16662930044092e-05,10.3602577549622
"409",0.4,0,0.424202716630166,0.857543832746257
"410",0.4,5,0.0619299803373431,2.78175088153031
